num,audio_vector
01638,"[ 2.18626469e-01  9.49502826e-01  2.31593996e-01  6.91250563e-01
  1.41853914e-01  1.28435165e-01  1.80793226e-01  3.67146075e-01
  5.19533336e-01  5.15078664e-01  1.16415605e-01  2.83857256e-01
  2.02698797e-01  6.82440162e-01  7.06972301e-01  3.33773613e-01
 -3.45519352e+00  1.49188995e+01 -1.25606716e+00  7.42539501e+00
  2.19565415e+00 -6.82538033e-01 -1.17625380e+00 -1.72703004e+00
  6.71845150e+00  5.61949730e+00 -8.54414821e-01  4.09906673e+00
 -1.50481844e+00 -8.15411663e+00  1.06208315e+01  1.81544316e+00
  6.89457115e-04  8.35273001e-03 -6.84689253e-07  5.78569551e-03
  2.88787484e-03  2.08480449e-03 -8.00806488e-04 -2.70722195e-03
  5.06389549e-03  2.99648851e-03 -1.40874635e-03  5.16659938e-03
 -4.61661663e-04 -8.03844542e-03  5.67188834e-03  3.11979804e-03]"
01639,"[ 3.16992342e-01  1.12955201e+00  3.66866022e-01  7.18656838e-01
  2.20226169e-01  1.89402610e-01  2.60572851e-01  4.62125003e-01
  6.86526656e-01  5.62522709e-01  1.48084566e-01  3.85127664e-01
  3.51885468e-01  8.01765859e-01  9.22747076e-01  3.69728982e-01
 -4.05921173e+00  1.66454201e+01 -1.47010386e+00  8.29312134e+00
  2.48377442e+00 -7.48075247e-01 -1.43088412e+00 -1.98238647e+00
  7.68941212e+00  6.20543623e+00 -6.05026960e-01  4.66835737e+00
 -1.97700357e+00 -9.34354115e+00  1.20843391e+01  1.97259569e+00
  2.32658885e-03 -2.68686327e-03 -1.00117005e-03 -2.60469852e-03
  3.81846713e-04 -1.38314520e-04 -6.33624247e-04 -1.79292211e-03
 -1.19527079e-03 -1.55593085e-03  5.42227497e-04 -1.47644577e-03
 -2.75646265e-04  2.74120742e-03 -1.34314227e-03 -1.57130057e-03]"
01640,"[ 2.20990539e-01  6.02712393e-01  2.34041780e-01  4.67085540e-01
  1.94239244e-01  1.39242619e-01  3.41787964e-01  5.14976323e-01
  4.03144807e-01  4.40653145e-01  1.74242750e-01  3.56232554e-01
  2.72575587e-01  4.85255837e-01  5.15772104e-01  2.71122664e-01
 -4.22501326e+00  1.68701973e+01 -1.44499135e+00  8.20390415e+00
  2.62131238e+00 -6.92571521e-01 -1.46912491e+00 -2.01181030e+00
  7.69670296e+00  6.21203089e+00 -7.04221010e-01  4.56169319e+00
 -2.07030487e+00 -9.37161350e+00  1.21194792e+01  1.72716832e+00
  2.47082140e-04 -2.40021078e-03  2.25396365e-03  5.79233862e-04
  1.57401246e-03 -1.83709991e-03  8.44026908e-04  5.59535546e-04
 -4.12110590e-04  8.31673288e-05 -1.63587383e-03  7.28232738e-04
  8.53807753e-04  4.59465206e-04  4.96524012e-04 -4.76234744e-04]"
01641,"[ 2.03467533e-01  6.61869586e-01  2.60759026e-01  5.06662786e-01
  2.59670913e-01  1.66701674e-01  4.17733252e-01  5.54563940e-01
  3.67800206e-01  5.29757738e-01  2.07085744e-01  2.04686090e-01
  3.70983899e-01  5.34450233e-01  5.51523209e-01  3.24942946e-01
 -4.02975512e+00  1.67466946e+01 -1.54575586e+00  8.22740173e+00
  2.44400525e+00 -7.99404979e-01 -1.39117324e+00 -2.22748685e+00
  7.63510132e+00  6.21987295e+00 -7.21798897e-01  4.51554537e+00
 -1.99683321e+00 -9.36509228e+00  1.20535212e+01  1.93888128e+00
 -2.29744728e-03  4.59072733e-03  2.60239738e-04  2.15234818e-03
  7.78156468e-04 -7.47776439e-04  1.64026633e-04 -9.71276027e-04
  1.61559459e-03  6.08111039e-04 -4.20396622e-04  7.80403105e-04
  4.80203547e-04 -2.86652695e-03  9.23387006e-04 -2.64140874e-03]"
01642,"[ 6.84630871e-01  2.19294429e+00  3.24945897e-01  1.27887356e+00
  3.97629321e-01  1.78166002e-01  3.28399509e-01  4.77889746e-01
  1.07232594e+00  8.96732688e-01  1.71611503e-01  5.83850801e-01
  4.06584591e-01  1.40792978e+00  1.59859705e+00  3.97763193e-01
 -3.20315266e+00  1.43610039e+01 -1.30432165e+00  6.88079882e+00
  2.04734802e+00 -7.25595474e-01 -1.11924982e+00 -1.66298914e+00
  6.25441504e+00  5.25759888e+00 -7.86175489e-01  3.90008807e+00
 -1.31536639e+00 -7.85829639e+00  1.02724571e+01  1.69966888e+00
 -4.63285380e-04 -1.16491623e-03 -5.68750704e-04 -4.07133856e-04
  1.42123136e-03  1.49717586e-03 -1.26179903e-03  4.10805082e-04
 -6.49960632e-05 -4.10135995e-04  1.64481272e-03 -1.03141660e-03
 -1.78459449e-03 -1.84662067e-03  2.26168959e-03 -5.11957094e-04]"
01643,"[ 2.69990146e-01  1.11044908e+00  2.97946215e-01  8.35872352e-01
  1.92664519e-01  1.62510768e-01  3.16719323e-01  5.79417765e-01
  6.03619099e-01  6.61097646e-01  1.74413472e-01  2.31171831e-01
  2.81431347e-01  8.67016494e-01  9.02131975e-01  4.61499393e-01
 -4.31682920e+00  1.64718666e+01 -1.23486757e+00  7.95799255e+00
  2.51873183e+00 -7.18439758e-01 -1.48389244e+00 -2.09186554e+00
  7.46513748e+00  6.01130438e+00 -6.46498501e-01  4.26475573e+00
 -2.29647493e+00 -9.12784004e+00  1.16793575e+01  1.74807942e+00
  4.69732947e-03 -6.29038485e-03  8.10815483e-05 -6.01050793e-03
  1.22145965e-04 -9.03208477e-04 -8.76656327e-04  2.60051690e-03
 -3.98959869e-03 -1.33075979e-03  9.77846006e-04 -3.28753341e-03
  2.28062603e-03  1.08598338e-02 -9.43129898e-03 -2.89023305e-04]"
01644,"[ 5.73198497e-01  2.10910296e+00  4.27317381e-01  1.37047410e+00
  2.73571312e-01  2.16538295e-01  3.09352785e-01  6.72697544e-01
  1.07577765e+00  1.03958762e+00  1.75841004e-01  4.90105331e-01
  2.57522225e-01  1.51507246e+00  1.58433664e+00  5.98266661e-01
 -3.68214130e+00  1.44527473e+01 -1.09335554e+00  6.68076563e+00
  2.29257226e+00 -6.04965270e-01 -1.43603265e+00 -1.48165071e+00
  6.31737137e+00  5.15344954e+00 -6.32808089e-01  4.05913782e+00
 -1.85934353e+00 -7.69957924e+00  1.02771521e+01  1.24544895e+00
 -2.76212280e-03  1.15312063e-02 -6.62130817e-04  8.45288976e-03
 -3.51544119e-04 -2.43401449e-04  4.23589705e-04 -2.65358002e-03
  5.99560880e-03  4.81111219e-03  3.11108959e-04  2.43110382e-03
  1.15601031e-03 -8.90434043e-03  8.33851252e-03  2.35994565e-03]"
01645,"[ 3.46399635e-01  9.96131301e-01  1.86003640e-01  5.99488974e-01
  1.92600340e-01  1.56349778e-01  2.50862330e-01  2.41595179e-01
  5.24612427e-01  4.52261657e-01  1.35834023e-01  3.33599448e-01
  2.70257503e-01  6.58172369e-01  8.10622275e-01  2.17645168e-01
 -3.32751131e+00  1.42678289e+01 -1.16054046e+00  6.73263931e+00
  2.20475745e+00 -6.92161918e-01 -1.38684618e+00 -1.30263197e+00
  6.28630066e+00  5.07676888e+00 -7.58953094e-01  4.09470749e+00
 -1.57291365e+00 -7.65786219e+00  1.02127295e+01  1.49123228e+00
 -2.89306529e-03  4.11362118e-03 -1.66510173e-03  8.24862056e-04
 -1.26559510e-04  4.93955472e-04 -1.13185673e-03  4.64346546e-04
  2.52666942e-03  2.26846108e-03  7.01029904e-04  1.78751477e-03
 -5.92334403e-04  5.88662604e-04  1.70271825e-03  9.63870404e-04]"
01646,"[ 6.64059103e-01  2.18360734e+00  3.84906232e-01  1.36763108e+00
  3.36445719e-01  2.36612901e-01  6.06068313e-01  6.26730084e-01
  1.16858613e+00  1.01453388e+00  2.31172949e-01  7.83805490e-01
  5.33670962e-01  1.41036141e+00  1.69342482e+00  5.05432308e-01
 -2.84746790e+00  1.23940010e+01 -9.17597711e-01  5.74238300e+00
  1.91931379e+00 -6.31394148e-01 -1.21267569e+00 -1.18520880e+00
  5.34126282e+00  4.42139292e+00 -7.68536568e-01  3.61290956e+00
 -1.29928195e+00 -6.44044113e+00  8.85138321e+00  1.14069259e+00
  5.72818085e-04  5.98216362e-03  1.50633494e-03  3.96053175e-03
  4.14837629e-03 -4.29106502e-04  2.04793050e-03 -1.83971277e-03
  4.43076680e-03  3.85401188e-03 -6.07472582e-04  1.12750158e-03
 -1.27683557e-03 -2.60862377e-03  3.74053380e-03  3.48673680e-04]"
01647,"[ 1.90283880e-01  6.32621527e-01  2.18919083e-01  4.67881113e-01
  1.76274240e-01  1.96400717e-01  2.56179839e-01  3.53901476e-01
  3.74959022e-01  3.63855243e-01  1.73900574e-01  2.87192047e-01
  2.40540206e-01  4.77304757e-01  5.24731338e-01  2.27011263e-01
 -4.02121735e+00  1.69127026e+01 -1.40368140e+00  8.49956322e+00
  2.49280763e+00 -8.61797988e-01 -1.21787703e+00 -2.29815936e+00
  7.66293621e+00  6.38239670e+00 -6.94151163e-01  4.34423065e+00
 -1.73814476e+00 -9.62508965e+00  1.20300303e+01  2.10516095e+00
 -6.94132259e-03  1.00824813e-02 -1.82497285e-03  6.08541415e-03
  2.61154516e-03  4.18109262e-04 -2.63456924e-03 -2.62597866e-03
  7.78980031e-03  3.53652290e-03  3.94923412e-03  4.31673853e-03
 -5.31535933e-03  5.42734423e-04  7.21147937e-03  1.05175452e-04]"
01648,"[ 3.34367603e-01  9.02699769e-01  2.20860675e-01  6.24621272e-01
  1.88788757e-01  1.51051238e-01  3.96987528e-01  5.83437562e-01
  5.11854589e-01  5.70424139e-01  1.96177915e-01  3.53955925e-01
  3.41376841e-01  6.65248513e-01  7.26933300e-01  3.44067454e-01
 -3.96262884e+00  1.59324913e+01 -1.29318440e+00  7.62715864e+00
  2.39849401e+00 -7.05407858e-01 -1.08170986e+00 -2.32007337e+00
  7.15912390e+00  5.95231056e+00 -9.14544880e-01  3.98305607e+00
 -1.89190769e+00 -8.87096977e+00  1.12529612e+01  1.83261299e+00
 -9.36580723e-03  2.91206266e-02 -3.80373778e-03  1.83027820e-02
 -3.94685146e-04  3.27935140e-04  2.29698765e-03 -1.70888565e-02
  2.03899634e-02  1.33120209e-02 -1.67235076e-03 -7.57826699e-04
 -4.68712727e-03 -2.34117559e-02  2.08574177e-02  4.40779048e-03]"
01649,"[ 2.16940388e-01  7.96433628e-01  2.56642699e-01  4.91451651e-01
  1.46441564e-01  1.47997826e-01  2.31678531e-01  3.69875431e-01
  4.49161172e-01  4.19588476e-01  1.35919154e-01  3.26257527e-01
  2.58887231e-01  5.70289016e-01  6.53082192e-01  2.06814796e-01
 -3.94865346e+00  1.63200321e+01 -1.49574745e+00  7.77695704e+00
  2.28605413e+00 -6.55673146e-01 -1.30405414e+00 -2.09005260e+00
  7.39653635e+00  6.03943110e+00 -7.90094614e-01  4.42481232e+00
 -2.11232638e+00 -9.05645752e+00  1.19205418e+01  1.58440840e+00
  1.34737013e-03 -3.34955892e-03  3.74195540e-04 -1.17635421e-03
 -4.20072649e-04 -4.52704600e-04  1.61801559e-03  3.87130130e-04
 -4.88934761e-03 -2.54859782e-03 -6.60960746e-04 -1.89077192e-03
  2.37458460e-03  1.50021223e-03 -1.76258576e-03 -1.06678457e-03]"
01650,"[ 4.77963179e-01  1.36444807e+00  3.51783127e-01  1.00297368e+00
  2.58182853e-01  2.64606029e-01  4.18351352e-01  6.33042455e-01
  7.72709489e-01  8.64901185e-01  2.80558318e-01  4.66049105e-01
  5.20574450e-01  1.04500592e+00  1.15974128e+00  5.45345545e-01
 -3.76507783e+00  1.49865112e+01 -1.17679691e+00  7.01973152e+00
  2.32016897e+00 -6.03078365e-01 -1.57646906e+00 -1.59097409e+00
  6.64051104e+00  5.32622242e+00 -6.21183574e-01  4.21688318e+00
 -2.04910541e+00 -8.03139019e+00  1.06468372e+01  1.47855496e+00
  2.05770542e-03 -1.25940946e-02  3.29204986e-03 -5.49128117e-03
 -3.14084307e-03  7.79318424e-04  4.70565014e-03 -2.06133335e-04
 -9.78135706e-03 -6.91517602e-03 -2.32798278e-03 -8.52020276e-03
  1.99513418e-03  7.74950146e-03 -1.10175966e-02 -1.29232549e-03]"
01651,"[ 6.42352402e-01  1.91483784e+00  2.62345225e-01  1.10891414e+00
  2.86352605e-01  1.42365694e-01  3.47670555e-01  5.06142020e-01
  1.00476015e+00  8.69248271e-01  1.39268205e-01  5.83176494e-01
  3.70461464e-01  1.22836518e+00  1.49458694e+00  3.40923160e-01
 -4.28453922e+00  1.70995770e+01 -1.56249011e+00  8.38677597e+00
  2.66886687e+00 -8.06703925e-01 -1.60224891e+00 -2.08921885e+00
  7.60649538e+00  6.27600908e+00 -5.42379200e-01  4.74561739e+00
 -1.99198890e+00 -9.45965385e+00  1.20915709e+01  1.87508702e+00
  2.24112484e-03 -1.11706236e-04  3.00392636e-04 -3.67368388e-05
  1.05264999e-03 -1.05190411e-03 -1.68466495e-04 -1.30167002e-03
 -3.36513382e-03  2.19319723e-03 -9.66559873e-04 -2.27136643e-03
  3.95324239e-03 -9.20489813e-04  1.14798699e-03 -5.08090720e-04]"
01652,"[ 3.53347123e-01  8.50557148e-01  2.12700993e-01  5.78153431e-01
  2.45813578e-01  1.63611487e-01  4.54937160e-01  6.56462550e-01
  4.86077845e-01  6.06300950e-01  1.79590613e-01  3.45027000e-01
  4.51459885e-01  6.48747504e-01  6.88426554e-01  2.86951333e-01
 -3.84157634e+00  1.64323349e+01 -1.68043649e+00  8.23667336e+00
  2.30186152e+00 -7.64712989e-01 -1.45611763e+00 -2.18223095e+00
  7.46893167e+00  6.27981806e+00 -8.45679283e-01  4.64684725e+00
 -1.87877440e+00 -9.22372723e+00  1.19569788e+01  2.00358295e+00
 -2.51001578e-03  1.51048990e-02  4.59649879e-04  7.94846991e-03
  8.25570180e-04 -1.29523319e-03  8.65365832e-06 -3.32216829e-03
  5.14822944e-03  6.94532680e-03 -2.08111827e-03  2.97887458e-03
  2.73539406e-04 -7.13992425e-03  7.81954659e-03  2.89135942e-03]"
01653,"[ 2.05030322e-01  5.39452493e-01  1.36137128e-01  3.54193896e-01
  1.11364044e-01  1.34733513e-01  1.55080587e-01  2.58738995e-01
  2.93109506e-01  2.99369603e-01  1.16345644e-01  1.53501555e-01
  1.43229470e-01  3.97622705e-01  4.31843907e-01  1.50671348e-01
 -4.16828680e+00  1.66115532e+01 -1.50327325e+00  7.89653683e+00
  2.47114015e+00 -7.26440251e-01 -1.49293005e+00 -2.00819063e+00
  7.42506790e+00  5.90287495e+00 -6.32987499e-01  4.38612843e+00
 -2.11604905e+00 -9.14220619e+00  1.18304262e+01  1.81670916e+00
 -4.85668070e-03  3.80783407e-03 -1.86782770e-03  3.79125277e-03
 -2.43935779e-03  1.88623713e-03 -1.11309585e-03 -5.00268967e-03
  4.78729631e-03  4.87311681e-03 -2.39973808e-03 -2.00652872e-03
 -2.70738357e-03 -3.67611290e-03  5.64543202e-03 -1.49583817e-03]"
01654,"[ 3.68983835e-01  9.88911986e-01  2.54268229e-01  5.74625850e-01
  3.19637656e-01  1.63663387e-01  2.58326173e-01  3.58722478e-01
  5.52688777e-01  4.28196847e-01  2.24368662e-01  2.76525378e-01
  4.19089437e-01  6.69382811e-01  6.62429452e-01  2.68448293e-01
 -3.99663758e+00  1.62254353e+01 -1.36742353e+00  7.90824604e+00
  2.48954868e+00 -7.61661291e-01 -1.39799881e+00 -2.08760619e+00
  7.51140261e+00  6.05370760e+00 -7.84304857e-01  4.54670525e+00
 -1.98208535e+00 -9.05375195e+00  1.16341181e+01  1.91904795e+00
 -2.56109951e-04  4.15489409e-03 -5.93589157e-04 -3.10749070e-05
 -7.62757837e-04 -1.08192979e-03  2.01129818e-03  9.24837385e-05
  4.10921655e-03 -1.22169144e-04 -5.43237815e-04 -9.01115246e-04
  1.78981693e-03 -3.54806276e-03  3.17268086e-03  1.28680442e-03]"
01655,"[ 3.27069134e-01  8.79200637e-01  2.53719449e-01  5.40646970e-01
  2.13573188e-01  1.39289856e-01  2.83996522e-01  3.39262366e-01
  4.69434559e-01  4.02195096e-01  1.57561108e-01  3.43502551e-01
  3.16001892e-01  5.98990500e-01  6.80802643e-01  2.90208548e-01
 -4.19185925e+00  1.71474171e+01 -1.54694772e+00  8.45571518e+00
  2.48575020e+00 -8.04003894e-01 -1.35361946e+00 -2.32408166e+00
  7.80966616e+00  6.34738731e+00 -7.52221346e-01  4.54974747e+00
 -2.01596498e+00 -9.68399048e+00  1.23147783e+01  2.01836061e+00
 -9.46650240e-03  2.21584842e-02 -1.44465255e-03  7.13647431e-03
  1.75127005e-03  1.30195992e-03  2.49341538e-03 -5.08548383e-03
  9.37028726e-03  1.17357419e-02 -1.43231171e-03  3.61625557e-03
 -3.16841709e-03 -1.59212809e-02  1.55262764e-02  1.32944174e-03]"
01656,"[ 2.46668831e-01  6.94602311e-01  1.74795136e-01  4.59279716e-01
  1.71268344e-01  1.51956901e-01  3.42173904e-01  4.91939276e-01
  4.00931925e-01  4.56514746e-01  2.05335096e-01  2.78232753e-01
  2.88512349e-01  5.28665304e-01  5.67798138e-01  1.99624673e-01
 -4.09179926e+00  1.69426937e+01 -1.61901999e+00  8.38840389e+00
  2.59432507e+00 -7.31139481e-01 -1.75601089e+00 -1.83271885e+00
  7.70164204e+00  6.27835512e+00 -7.34094858e-01  4.74464464e+00
 -2.07760596e+00 -9.42201710e+00  1.21492729e+01  2.00088549e+00
  5.99824312e-03 -9.51581124e-03  1.51950605e-03 -5.44892723e-03
  9.03818852e-04  1.86931355e-03 -3.94337459e-03  5.70493109e-03
 -3.26052486e-03 -4.44728391e-03  2.54438232e-03 -7.82392983e-04
 -2.54612448e-04  7.18807767e-03 -8.10781300e-03  5.01159165e-04]"
01657,"[ 2.90445715e-01  7.55212069e-01  2.66697496e-01  5.58907151e-01
  2.11885139e-01  1.22029297e-01  2.47142255e-01  3.81924450e-01
  4.49154854e-01  4.21118826e-01  1.87758461e-01  2.97210008e-01
  2.83981532e-01  5.33723652e-01  5.84238887e-01  3.62419963e-01
 -3.85996437e+00  1.62835617e+01 -1.46298325e+00  8.15866375e+00
  2.60035110e+00 -7.90391445e-01 -1.20890999e+00 -2.25340295e+00
  7.52985668e+00  6.11433220e+00 -8.08020473e-01  4.49512768e+00
 -1.81211913e+00 -9.04111576e+00  1.17454567e+01  2.05437517e+00
  2.32835611e-04 -6.65403024e-03  4.69174293e-03 -2.13620398e-03
  1.16550922e-03  2.53723600e-04 -4.31988739e-04 -4.36851357e-04
 -4.38646170e-03 -7.08167879e-03 -3.11472834e-03  4.09840519e-04
  7.11449446e-04  4.59874797e-03 -5.91941776e-03  1.95587993e-03]"
01658,"[ 4.99648660e-01  1.66153347e+00  3.14865530e-01  1.05983758e+00
  2.26425141e-01  1.35465339e-01  3.15657228e-01  5.57166994e-01
  8.93063426e-01  8.30241084e-01  1.73376501e-01  4.97180879e-01
  3.72040868e-01  1.16332126e+00  1.35988951e+00  4.13010597e-01
 -3.89733458e+00  1.55281630e+01 -1.15522659e+00  7.44041729e+00
  2.39173746e+00 -6.54403627e-01 -1.48821807e+00 -1.65886760e+00
  6.95794725e+00  5.66710997e+00 -6.87519848e-01  4.31571531e+00
 -2.08534837e+00 -8.48946571e+00  1.11954517e+01  1.59650290e+00
  1.31855205e-03 -5.73555628e-04  2.09364473e-03 -1.90152062e-03
  1.31494928e-03 -2.02745295e-04 -1.22555692e-03  2.28143579e-03
  1.67615393e-04 -2.43042524e-03  3.93720391e-04  2.35076847e-03
 -3.85447623e-03  3.35033225e-03 -1.82388073e-03 -3.11708890e-03]"
01659,"[ 2.18578473e-01  7.53255188e-01  2.14907095e-01  4.71095800e-01
  1.13418505e-01  1.24554060e-01  2.01491430e-01  2.75582045e-01
  3.89372289e-01  3.38278711e-01  1.01175018e-01  2.44786456e-01
  1.66898593e-01  5.28586328e-01  6.01319492e-01  2.25512400e-01
 -3.61212206e+00  1.53603830e+01 -1.23663807e+00  7.33270931e+00
  2.40957475e+00 -8.65400851e-01 -1.18018126e+00 -1.79862773e+00
  6.85055351e+00  5.48149681e+00 -7.41131842e-01  4.07130718e+00
 -1.78936732e+00 -8.40977001e+00  1.07606964e+01  1.72264075e+00
  1.40902833e-03  3.49336200e-03  8.79114637e-04  4.15140136e-03
  1.81326627e-03  1.36594742e-04 -1.97271436e-03  1.91846948e-03
  1.12210023e-03  6.91714450e-05 -8.54233901e-05  2.92292314e-03
 -3.33641329e-03 -3.44477148e-04  5.49638373e-04 -4.85236573e-05]"
01660,"[ 1.69732302e-01  6.12563252e-01  2.22290203e-01  4.04600531e-01
  1.42988682e-01  1.50196314e-01  1.65335491e-01  2.48526707e-01
  3.17875594e-01  3.09756368e-01  1.21418081e-01  2.02396899e-01
  1.82258993e-01  4.27424669e-01  4.57923889e-01  1.91423759e-01
 -3.83747554e+00  1.58862352e+01 -1.34273028e+00  7.61521912e+00
  2.52090979e+00 -7.58920729e-01 -1.41778159e+00 -1.74071538e+00
  7.14436531e+00  5.71283436e+00 -7.24590182e-01  4.38518906e+00
 -1.96009588e+00 -8.64435291e+00  1.12766752e+01  1.64919007e+00
 -1.69619689e-03  5.61810966e-03  1.47950063e-04  2.39007595e-03
 -7.34661889e-04  5.02593975e-03  2.27591918e-03 -1.59843508e-03
 -1.49181765e-03  3.16974037e-03 -5.10711955e-04  6.99730001e-04
 -1.16863592e-03 -6.71526102e-03  3.68881226e-03 -3.38623921e-04]"
01661,"[ 2.17744008e-01  6.31484509e-01  2.07797363e-01  4.17727560e-01
  2.08985329e-01  1.12656765e-01  1.77850723e-01  2.87122935e-01
  4.29333657e-01  3.46109241e-01  1.18034303e-01  2.47319847e-01
  1.98970288e-01  4.71613020e-01  5.50964534e-01  2.11964503e-01
 -3.88439703e+00  1.61448364e+01 -1.57839763e+00  7.99449968e+00
  2.41692400e+00 -6.71712101e-01 -1.62029004e+00 -1.61618471e+00
  7.31979132e+00  5.82373428e+00 -6.25096917e-01  4.66276217e+00
 -2.09854341e+00 -8.85195351e+00  1.17910404e+01  1.90334797e+00
 -1.56348078e-03  4.80992774e-03 -2.81537764e-03  3.22956203e-03
  2.53328681e-03 -2.24564740e-03 -4.32426603e-04 -1.00044944e-03
  1.65700403e-03 -8.19963268e-04  5.98841052e-04  1.09741779e-03
 -4.25911867e-04 -3.64158092e-03  5.78006720e-03  1.53046821e-03]"
01662,"[ 5.23632109e-01  1.29165125e+00  2.02962860e-01  7.63591170e-01
  2.98758507e-01  1.88400388e-01  3.22733164e-01  5.08947134e-01
  7.43407726e-01  6.12975240e-01  1.83807254e-01  2.43163019e-01
  4.65034306e-01  8.82891536e-01  9.57682014e-01  2.94762343e-01
 -4.28661871e+00  1.66695404e+01 -1.35161424e+00  7.99102974e+00
  2.67274117e+00 -6.87602222e-01 -1.61094463e+00 -1.95619023e+00
  7.51524782e+00  5.96980476e+00 -6.12376451e-01  4.50557518e+00
 -2.26618624e+00 -9.14769363e+00  1.18412485e+01  1.66977012e+00
 -5.63788618e-03  1.77319722e-02 -3.49104404e-04  9.05841232e-03
  1.65033621e-03  1.39250524e-04  9.14814126e-04 -5.86146549e-03
  8.84782045e-03  7.64673592e-03 -5.66047720e-04  1.16731723e-03
 -1.30810136e-03 -1.13628084e-02  1.14955433e-02  2.25510264e-03]"
01663,"[ 3.30925703e-01  1.05929101e+00  3.87840509e-01  6.24971509e-01
  1.87176868e-01  1.44667506e-01  3.45205039e-01  2.25987688e-01
  5.51760137e-01  4.47931409e-01  1.81218043e-01  5.08159757e-01
  2.84182012e-01  6.68299913e-01  8.65281880e-01  3.12142909e-01
 -3.74486828e+00  1.58373594e+01 -1.56476712e+00  7.65983152e+00
  2.25473428e+00 -6.53985798e-01 -1.38636672e+00 -1.88332093e+00
  7.14186335e+00  5.82231569e+00 -7.80014753e-01  4.46924543e+00
 -1.72564471e+00 -8.75508976e+00  1.14514828e+01  1.84347939e+00
  1.99414420e-03 -1.91635556e-03 -4.14701863e-05  1.56636931e-04
  6.93875246e-04 -1.51690943e-03 -1.27982469e-03  8.06799811e-04
 -1.62191880e-03 -1.56886557e-04 -6.71794017e-04 -2.11403411e-04
  6.57377717e-04 -5.79847230e-04 -1.61229240e-03  7.84364776e-04]"
01664,"[ 6.49997890e-01  1.74772334e+00  3.23282242e-01  1.04036677e+00
  2.54928380e-01  1.64670661e-01  4.78963226e-01  3.83867651e-01
  9.36498225e-01  7.97200084e-01  1.50681794e-01  5.84529340e-01
  3.95355076e-01  1.12275040e+00  1.31354988e+00  3.65218610e-01
 -3.16606688e+00  1.44051847e+01 -1.44209063e+00  7.00517368e+00
  1.91590250e+00 -7.90148079e-01 -1.31203640e+00 -1.64216447e+00
  6.30640745e+00  5.44518471e+00 -9.43008125e-01  4.13506842e+00
 -1.35572994e+00 -7.83772850e+00  1.03718529e+01  1.76549351e+00
 -5.57907142e-03  1.31810262e-02 -5.87544023e-03  1.01660449e-02
  1.65622815e-03 -4.39237275e-03  2.59838927e-03 -6.97466706e-03
  9.53224480e-03  8.58162203e-03 -1.05249232e-03  2.11531586e-03
  1.05909315e-03 -1.23530270e-02  1.49689352e-02  1.21552338e-03]"
01665,"[ 3.85649174e-01  9.52400446e-01  2.40516037e-01  5.87779701e-01
  2.21923470e-01  1.43587872e-01  2.79848635e-01  4.45356488e-01
  5.27068853e-01  4.95218426e-01  1.89628780e-01  3.23560566e-01
  3.09985578e-01  6.59477830e-01  7.78127253e-01  2.61816889e-01
 -4.28363132e+00  1.70020905e+01 -1.39281750e+00  8.33106995e+00
  2.57823277e+00 -7.03588426e-01 -1.22547543e+00 -2.35703754e+00
  7.72524357e+00  6.37081766e+00 -7.29415298e-01  4.37028694e+00
 -2.01744342e+00 -9.54601765e+00  1.21811399e+01  1.89793611e+00
 -1.37521721e-03  2.11597915e-03  5.64824440e-04  2.04705071e-03
  2.13007107e-03 -2.14217205e-03 -1.62405081e-04  5.87175799e-04
  2.58544469e-03  1.87644897e-03 -1.51482721e-04  8.68267483e-04
 -1.64753125e-03 -1.20150737e-04  3.80043494e-03  1.69589772e-03]"
01666,"[ 1.61040187e-01  4.35531944e-01  2.07915217e-01  2.84954935e-01
  1.45590663e-01  1.80496201e-01  1.95149913e-01  2.11094141e-01
  2.39274144e-01  2.07238257e-01  1.28335267e-01  1.99306771e-01
  2.50605732e-01  3.05865407e-01  4.39698160e-01  1.60464361e-01
 -4.18756104e+00  1.75048065e+01 -1.64155889e+00  8.85528469e+00
  2.64937091e+00 -9.40717518e-01 -1.50577617e+00 -2.21615148e+00
  7.99371910e+00  6.49939871e+00 -6.00839376e-01  4.67043734e+00
 -1.84196985e+00 -9.84939575e+00  1.23875332e+01  2.27783322e+00
  3.96235478e-03 -1.07860158e-02  9.67378545e-04 -8.99232351e-03
 -1.07340578e-03  2.55136733e-03  2.33258434e-03  1.45196634e-03
 -4.33896036e-03 -4.36266977e-03  1.30228415e-03 -4.19122439e-03
 -7.42892934e-04  6.72891405e-03 -8.14079016e-03  4.70032040e-04]"
